1,0,3.131,880.845,293.173,197.139,0.999,-1,-1,-1
1,1,1709.275,564.547,153.614,66.473,0.989,-1,-1,-1
1,2,1869.969,565.341,50.031,51.884,0.053,-1,-1,-1
1,3,1711.545,557.883,64.222,39.032,0.051,-1,-1,-1
1,4,1715.998,567.418,59.078,44.863,0.042,-1,-1,-1
1,5,1712.561,565.100,100.158,48.318,0.029,-1,-1,-1
1,6,1838.928,564.883,78.410,62.293,0.025,-1,-1,-1
1,7,1880.506,562.672,32.648,69.140,0.019,-1,-1,-1
1,8,1880.383,565.452,35.282,64.403,0.013,-1,-1,-1
2,0,0.000,691.200,644.270,385.953,1.000,-1,-1,-1
2,1,1783.633,563.482,136.167,58.411,0.992,-1,-1,-1
2,6,1860.946,569.261,57.960,53.758,0.035,-1,-1,-1
2,7,0.000,646.311,9.349,58.442,0.030,-1,-1,-1
3,0,9.217,713.206,618.913,364.105,1.000,-1,-1,-1
3,1,1781.201,561.641,138.799,56.095,0.992,-1,-1,-1
3,7,0.000,667.738,8.334,94.288,0.046,-1,-1,-1
3,2,1860.708,556.418,58.099,48.065,0.026,-1,-1,-1
3,6,0.012,667.721,8.313,94.340,0.023,-1,-1,-1
3,9,0.017,667.921,8.305,94.247,0.022,-1,-1,-1
4,0,0.000,698.186,624.669,379.309,1.000,-1,-1,-1
4,1,1803.080,581.815,115.566,52.964,0.998,-1,-1,-1
5,0,0.000,941.861,174.939,135.851,0.999,-1,-1,-1
5,3,1692.439,570.964,76.359,43.683,0.441,-1,-1,-1
5,3,1697.947,556.394,68.268,43.635,0.359,-1,-1,-1
5,10,1877.567,570.458,37.705,60.233,0.289,-1,-1,-1
5,8,1879.134,570.927,38.235,57.711,0.209,-1,-1,-1
5,4,1691.630,571.450,76.756,43.237,0.047,-1,-1,-1
6,0,0.000,703.547,627.976,374.634,1.000,-1,-1,-1
6,1,1784.791,564.590,135.209,53.475,0.999,-1,-1,-1
6,2,1840.122,556.220,79.353,44.098,0.317,-1,-1,-1
6,3,1784.592,562.399,73.214,41.780,0.199,-1,-1,-1
6,7,0.000,640.389,7.389,98.345,0.136,-1,-1,-1
6,6,0.000,640.495,7.383,98.052,0.069,-1,-1,-1
6,10,0.779,562.456,20.762,43.684,0.055,-1,-1,-1
6,9,0.023,640.984,7.355,97.820,0.049,-1,-1,-1
6,8,0.003,640.944,7.394,97.087,0.016,-1,-1,-1
6,8,0.050,669.409,9.602,57.158,0.014,-1,-1,-1
7,5,1878.721,568.244,40.659,41.567,0.235,-1,-1,-1
7,4,1876.817,569.910,43.174,40.549,0.099,-1,-1,-1
7,2,1840.681,567.626,75.416,43.952,0.028,-1,-1,-1
8,0,0.000,696.542,633.074,381.700,1.000,-1,-1,-1
8,1,1789.598,568.787,130.402,54.008,0.980,-1,-1,-1
8,7,0.000,647.439,10.920,58.940,0.106,-1,-1,-1
8,6,0.012,647.059,10.897,59.389,0.029,-1,-1,-1
8,9,0.026,647.300,10.893,59.307,0.024,-1,-1,-1
8,10,820.967,542.488,28.989,46.088,0.012,-1,-1,-1
9,5,1877.564,567.859,42.089,41.702,0.408,-1,-1,-1
9,4,1875.720,569.167,44.280,40.906,0.032,-1,-1,-1
9,2,1837.486,567.179,76.488,45.817,0.023,-1,-1,-1
10,0,3.186,758.035,526.554,320.022,1.000,-1,-1,-1
10,5,1848.100,570.899,71.900,57.843,0.743,-1,-1,-1
10,10,1723.744,543.144,65.923,43.637,0.200,-1,-1,-1
10,3,1722.669,545.270,68.980,41.234,0.034,-1,-1,-1
10,4,1841.337,572.547,75.847,56.899,0.027,-1,-1,-1
10,11,1864.381,565.241,54.060,50.364,0.017,-1,-1,-1
11,4,1877.898,571.002,42.102,39.201,0.109,-1,-1,-1
11,5,1879.928,569.102,39.419,40.323,0.108,-1,-1,-1
11,11,1882.362,566.963,35.625,42.263,0.010,-1,-1,-1
12,0,0.000,847.788,362.716,229.736,1.000,-1,-1,-1
12,3,1721.535,554.590,86.447,41.397,0.871,-1,-1,-1
12,1,1732.159,566.368,136.410,61.776,0.840,-1,-1,-1
12,4,1717.861,565.657,50.349,37.338,0.020,-1,-1,-1
13,0,25.980,716.341,573.053,361.913,1.000,-1,-1,-1
13,3,1805.325,580.073,111.151,54.942,0.322,-1,-1,-1
14,0,4.203,738.924,549.234,340.118,1.000,-1,-1,-1
14,1,1820.734,579.685,97.945,55.598,0.698,-1,-1,-1
14,11,1840.306,570.228,66.552,62.200,0.059,-1,-1,-1
14,10,1714.355,543.313,58.664,45.061,0.047,-1,-1,-1
14,4,1896.550,590.345,23.353,71.640,0.026,-1,-1,-1
15,0,0.000,828.348,428.336,248.994,1.000,-1,-1,-1
15,2,1832.991,562.052,83.977,62.035,0.095,-1,-1,-1
15,3,1724.806,553.009,72.833,37.123,0.069,-1,-1,-1
15,1,1752.634,568.387,93.446,48.229,0.069,-1,-1,-1
15,3,1807.087,590.201,100.138,40.209,0.029,-1,-1,-1
15,12,4.909,531.826,45.215,54.672,0.021,-1,-1,-1
15,3,1761.604,561.558,139.521,63.079,0.016,-1,-1,-1
15,13,1752.976,566.235,92.499,50.494,0.015,-1,-1,-1
16,5,1876.930,568.617,43.037,41.263,0.163,-1,-1,-1
16,10,1635.141,545.813,68.178,45.192,0.151,-1,-1,-1
16,3,1659.979,567.756,191.258,64.637,0.062,-1,-1,-1
16,4,1875.276,570.340,44.724,40.353,0.015,-1,-1,-1
16,12,1661.083,534.927,66.421,43.627,0.012,-1,-1,-1
17,0,4.484,779.738,482.189,299.814,1.000,-1,-1,-1
17,2,1804.436,558.121,115.564,66.619,0.671,-1,-1,-1
17,5,1866.571,560.476,53.025,63.570,0.154,-1,-1,-1
17,10,1725.173,543.983,61.731,43.951,0.092,-1,-1,-1
17,4,1802.044,573.608,52.620,49.794,0.064,-1,-1,-1
17,13,1810.645,568.019,88.970,57.071,0.041,-1,-1,-1
17,11,1870.508,560.779,48.735,61.938,0.013,-1,-1,-1
17,8,1802.874,568.818,34.145,47.131,0.012,-1,-1,-1
17,7,1800.276,555.392,33.606,58.450,0.012,-1,-1,-1
18,0,6.522,789.841,447.885,289.319,1.000,-1,-1,-1
18,2,1775.358,562.984,131.855,60.584,0.399,-1,-1,-1
18,4,1779.355,575.962,69.074,45.439,0.350,-1,-1,-1
18,1,1779.494,575.872,69.415,45.340,0.349,-1,-1,-1
18,13,1779.870,574.840,68.371,46.123,0.052,-1,-1,-1
18,5,1871.208,560.971,47.783,59.053,0.048,-1,-1,-1
18,12,7.404,528.433,42.105,58.560,0.023,-1,-1,-1
