1,0,771.132,548.448,60.415,46.043,0.871,-1,-1,-1
1,1,769.898,552.307,70.275,39.609,0.092,-1,-1,-1
1,2,820.031,532.357,67.991,48.342,0.030,-1,-1,-1
1,3,1369.849,556.016,25.944,51.369,0.013,-1,-1,-1
2,3,0.743,558.151,22.198,48.547,0.373,-1,-1,-1
2,3,1286.473,557.611,24.766,55.466,0.128,-1,-1,-1
2,0,770.005,542.374,60.066,44.954,0.083,-1,-1,-1
2,1,770.495,547.537,59.912,40.913,0.043,-1,-1,-1
2,2,822.190,529.339,63.504,49.880,0.021,-1,-1,-1
3,0,772.093,547.382,60.902,42.447,0.335,-1,-1,-1
3,1,771.569,549.816,62.675,38.783,0.075,-1,-1,-1
3,2,798.436,541.581,60.759,39.912,0.023,-1,-1,-1
3,2,822.246,530.015,63.642,49.691,0.014,-1,-1,-1
4,0,769.420,542.394,61.107,45.126,0.092,-1,-1,-1
4,1,769.940,547.538,60.925,41.166,0.041,-1,-1,-1
4,3,1275.377,557.094,32.000,52.116,0.034,-1,-1,-1
4,2,822.346,528.648,62.365,50.336,0.032,-1,-1,-1
5,3,0.236,547.242,21.417,50.691,0.832,-1,-1,-1
5,3,1287.272,554.927,27.887,56.987,0.343,-1,-1,-1
5,2,822.072,529.565,62.368,49.565,0.023,-1,-1,-1
5,0,772.171,547.589,63.151,38.901,0.016,-1,-1,-1
6,1,838.096,553.003,57.241,42.205,0.055,-1,-1,-1
6,0,766.229,550.355,73.697,44.782,0.054,-1,-1,-1
6,1,765.032,553.766,76.762,41.153,0.038,-1,-1,-1
7,3,0.404,549.369,29.975,49.468,0.982,-1,-1,-1
7,3,1296.325,556.994,26.434,57.843,0.575,-1,-1,-1
7,0,771.596,547.656,61.785,42.383,0.429,-1,-1,-1
7,1,771.142,550.445,63.489,38.512,0.068,-1,-1,-1
7,2,0.783,556.932,28.417,44.760,0.017,-1,-1,-1
8,0,769.978,542.589,60.043,44.801,0.078,-1,-1,-1
8,1,770.471,547.752,59.871,40.755,0.044,-1,-1,-1
9,0,767.527,545.480,69.255,38.541,0.791,-1,-1,-1
9,1,770.190,550.479,69.396,38.309,0.057,-1,-1,-1
9,3,1243.670,546.228,24.144,55.420,0.047,-1,-1,-1
10,0,771.864,547.636,61.488,41.966,0.319,-1,-1,-1
10,1,771.345,550.394,63.288,38.087,0.059,-1,-1,-1
11,1,1723.136,571.542,188.236,59.592,0.202,-1,-1,-1
11,1,767.389,555.390,66.209,41.370,0.181,-1,-1,-1
11,0,767.461,549.614,65.016,45.292,0.125,-1,-1,-1
12,0,769.272,543.816,61.297,43.959,0.120,-1,-1,-1
12,1,769.817,549.026,61.093,40.005,0.043,-1,-1,-1
12,3,1263.062,555.435,36.976,53.696,0.041,-1,-1,-1
13,0,769.996,541.981,59.945,45.466,0.046,-1,-1,-1
13,1,770.438,546.873,59.863,41.562,0.026,-1,-1,-1
13,3,1243.540,541.889,33.221,57.720,0.014,-1,-1,-1
14,3,0.492,552.714,31.751,42.190,0.914,-1,-1,-1
14,3,1300.956,556.610,27.348,57.792,0.796,-1,-1,-1
14,0,772.208,547.724,60.728,41.370,0.289,-1,-1,-1
14,1,771.671,550.432,62.540,37.515,0.051,-1,-1,-1
14,4,2.887,559.591,41.192,39.059,0.015,-1,-1,-1
14,2,0.237,552.855,31.570,42.031,0.014,-1,-1,-1
15,0,771.999,547.266,61.144,42.621,0.431,-1,-1,-1
15,1,771.490,549.863,62.939,38.928,0.067,-1,-1,-1
16,0,769.991,543.641,59.848,44.354,0.127,-1,-1,-1
16,1,770.512,548.844,59.624,40.357,0.061,-1,-1,-1
16,3,1276.547,556.522,26.500,55.489,0.021,-1,-1,-1
17,0,771.074,546.636,71.971,40.816,0.695,-1,-1,-1
17,1,769.256,551.148,74.159,42.308,0.423,-1,-1,-1
18,0,769.552,542.162,60.399,44.942,0.072,-1,-1,-1
18,1,770.067,547.219,60.220,40.879,0.030,-1,-1,-1
18,3,1243.102,542.328,32.070,57.577,0.011,-1,-1,-1
