1,0,1472.194,563.164,28.017,73.017,0.111,-1,-1,-1
1,1,1450.428,560.583,52.385,59.634,0.030,-1,-1,-1
1,2,1440.066,564.664,29.676,62.911,0.028,-1,-1,-1
1,3,1484.092,563.408,22.701,62.862,0.017,-1,-1,-1
1,4,1433.645,560.974,23.676,62.231,0.012,-1,-1,-1
2,5,41.227,395.587,655.115,405.610,0.590,-1,-1,-1
2,6,90.307,424.588,574.121,351.452,0.011,-1,-1,-1
3,5,0.000,341.338,536.137,526.637,1.000,-1,-1,-1
5,5,0.000,345.378,251.723,570.450,0.999,-1,-1,-1
6,5,4.981,359.102,561.266,526.682,0.999,-1,-1,-1
7,5,0.216,348.008,497.061,529.325,1.000,-1,-1,-1
8,5,2.370,342.694,351.499,546.890,1.000,-1,-1,-1
8,0,1899.634,583.751,19.841,88.286,0.012,-1,-1,-1
8,6,8.473,374.966,327.957,123.887,0.012,-1,-1,-1
9,7,1558.497,563.873,70.443,39.144,0.016,-1,-1,-1
10,5,4.619,393.276,642.752,413.253,0.973,-1,-1,-1
11,5,261.415,431.954,445.993,292.848,0.999,-1,-1,-1
11,6,245.420,449.018,465.738,281.101,0.044,-1,-1,-1
12,5,172.534,434.986,517.306,311.897,0.992,-1,-1,-1
12,6,171.348,430.627,532.871,316.276,0.037,-1,-1,-1
13,5,0.613,217.708,109.773,692.940,0.981,-1,-1,-1
14,5,0.010,380.067,620.693,467.877,0.998,-1,-1,-1
15,5,3.612,339.704,439.934,533.010,1.000,-1,-1,-1
16,2,1480.040,574.553,31.630,66.223,0.067,-1,-1,-1
16,0,1548.679,565.615,23.008,69.195,0.037,-1,-1,-1
16,3,1492.466,566.880,20.554,65.233,0.014,-1,-1,-1
17,5,319.510,453.222,417.331,257.389,1.000,-1,-1,-1
18,4,1433.835,563.274,26.084,67.494,0.065,-1,-1,-1
18,7,1408.021,573.661,96.802,38.122,0.018,-1,-1,-1
18,7,1547.201,562.084,68.976,38.622,0.017,-1,-1,-1
18,8,1410.108,576.006,93.977,38.279,0.013,-1,-1,-1
