1,0,926.317,563.413,116.204,45.988,0.999,-1,-1,-1
1,1,139.851,557.658,30.849,80.313,0.617,-1,-1,-1
1,2,1449.932,496.153,43.879,68.923,0.152,-1,-1,-1
1,3,1286.545,562.637,134.008,45.965,0.026,-1,-1,-1
2,0,917.880,562.568,97.060,46.304,0.991,-1,-1,-1
2,1,146.315,559.392,34.030,79.537,0.809,-1,-1,-1
3,1,228.638,558.568,36.941,72.768,0.999,-1,-1,-1
3,2,858.917,553.349,49.351,42.417,0.039,-1,-1,-1
3,3,1027.539,560.397,83.290,46.993,0.025,-1,-1,-1
3,4,181.434,565.929,78.787,40.504,0.020,-1,-1,-1
4,1,141.846,557.677,39.140,81.249,0.995,-1,-1,-1
5,3,1045.370,562.457,143.855,49.501,0.994,-1,-1,-1
5,1,207.249,560.942,31.743,73.730,0.989,-1,-1,-1
5,0,860.178,561.122,58.999,38.755,0.144,-1,-1,-1
5,2,859.707,557.576,59.193,43.034,0.061,-1,-1,-1
6,1,177.372,560.507,35.832,73.773,0.999,-1,-1,-1
6,0,869.568,561.925,86.256,44.297,0.998,-1,-1,-1
6,4,138.202,566.374,79.941,36.566,0.013,-1,-1,-1
7,1,222.054,558.274,34.878,75.657,0.999,-1,-1,-1
7,3,1010.653,559.815,121.976,49.422,0.968,-1,-1,-1
7,2,859.944,555.251,47.106,42.381,0.044,-1,-1,-1
7,0,860.715,558.758,46.231,38.086,0.015,-1,-1,-1
8,1,216.634,559.922,31.832,75.716,0.999,-1,-1,-1
8,3,1021.389,562.634,137.245,45.169,0.975,-1,-1,-1
8,0,860.912,561.340,50.738,36.596,0.573,-1,-1,-1
8,2,860.292,558.358,51.630,40.878,0.073,-1,-1,-1
9,0,881.323,561.958,96.474,45.381,0.998,-1,-1,-1
9,1,173.608,560.869,30.375,71.832,0.863,-1,-1,-1
9,4,124.386,567.227,75.247,36.109,0.213,-1,-1,-1
9,5,124.788,567.581,74.943,36.023,0.040,-1,-1,-1
10,1,155.347,557.625,38.191,78.563,0.980,-1,-1,-1
10,4,0.000,564.002,35.590,42.381,0.281,-1,-1,-1
10,0,1002.089,560.865,132.219,51.740,0.071,-1,-1,-1
11,1,241.094,559.456,29.396,69.212,0.995,-1,-1,-1
11,3,985.246,559.446,100.296,44.771,0.480,-1,-1,-1
11,2,860.865,554.309,54.244,38.172,0.311,-1,-1,-1
11,0,861.698,557.643,53.338,34.949,0.213,-1,-1,-1
12,1,155.718,559.636,37.047,80.541,0.960,-1,-1,-1
12,0,898.864,561.684,95.491,48.377,0.017,-1,-1,-1
12,4,123.447,565.936,81.475,37.451,0.013,-1,-1,-1
12,5,125.361,567.560,79.620,37.907,0.011,-1,-1,-1
13,1,246.167,558.204,31.765,69.059,0.993,-1,-1,-1
13,3,974.713,557.986,96.174,43.903,0.951,-1,-1,-1
13,0,870.080,557.775,54.270,33.781,0.203,-1,-1,-1
13,2,869.607,554.545,54.183,36.692,0.027,-1,-1,-1
14,0,952.979,562.593,120.351,48.473,0.997,-1,-1,-1
14,1,136.987,556.665,33.024,81.413,0.875,-1,-1,-1
14,6,1453.219,497.580,40.211,65.479,0.011,-1,-1,-1
15,1,254.803,558.164,32.035,70.386,0.996,-1,-1,-1
15,3,971.112,559.571,78.007,40.803,0.073,-1,-1,-1
16,0,859.074,561.195,70.917,38.522,0.988,-1,-1,-1
16,1,194.824,558.541,29.257,77.531,0.986,-1,-1,-1
16,3,1075.116,561.599,148.495,51.009,0.826,-1,-1,-1
16,2,861.446,556.412,67.948,46.507,0.013,-1,-1,-1
17,1,185.248,562.002,35.866,72.416,0.999,-1,-1,-1
17,0,864.813,562.494,76.172,40.709,0.988,-1,-1,-1
18,1,164.855,560.218,40.679,79.390,0.990,-1,-1,-1
18,0,3.571,558.422,58.335,54.194,0.780,-1,-1,-1
18,7,3.031,551.954,52.470,60.804,0.132,-1,-1,-1
18,4,158.065,565.544,79.075,39.483,0.013,-1,-1,-1
