1,0,829.810,565.968,63.533,43.733,0.990,-1,-1,-1
1,1,826.594,571.393,68.763,40.056,0.013,-1,-1,-1
2,0,834.157,562.791,67.175,42.159,0.948,-1,-1,-1
2,2,1899.414,738.793,20.328,125.044,0.052,-1,-1,-1
2,3,10.288,498.646,84.485,71.399,0.026,-1,-1,-1
2,4,1899.383,793.050,20.071,130.962,0.023,-1,-1,-1
2,5,1899.259,737.003,20.666,131.197,0.011,-1,-1,-1
3,2,2.596,809.709,338.536,266.493,0.998,-1,-1,-1
3,0,850.854,562.595,51.648,39.888,0.997,-1,-1,-1
3,6,166.452,572.015,55.336,47.779,0.689,-1,-1,-1
3,1,184.077,568.310,68.573,43.940,0.406,-1,-1,-1
3,3,176.258,569.454,64.016,45.580,0.082,-1,-1,-1
3,7,183.370,568.672,69.314,43.368,0.043,-1,-1,-1
3,4,179.628,569.161,58.942,46.435,0.041,-1,-1,-1
3,8,8.093,655.981,392.606,371.941,0.030,-1,-1,-1
3,9,187.326,566.411,63.562,45.432,0.011,-1,-1,-1
4,0,3.990,733.439,100.705,161.749,0.998,-1,-1,-1
4,0,842.725,561.545,63.792,40.506,0.941,-1,-1,-1
4,10,1304.237,571.640,57.013,77.404,0.406,-1,-1,-1
4,1,47.169,571.690,79.740,46.898,0.389,-1,-1,-1
4,7,47.569,571.607,78.780,46.913,0.180,-1,-1,-1
4,3,5.132,561.060,77.376,55.137,0.066,-1,-1,-1
4,3,46.793,570.708,80.302,47.581,0.042,-1,-1,-1
4,9,50.548,568.860,72.421,49.041,0.041,-1,-1,-1
4,4,45.182,564.625,59.751,55.474,0.032,-1,-1,-1
4,6,34.610,572.430,61.835,53.688,0.013,-1,-1,-1
4,5,81.510,576.828,58.330,44.995,0.012,-1,-1,-1
5,0,836.325,561.883,66.927,42.032,0.968,-1,-1,-1
5,4,377.782,556.803,56.947,48.410,0.013,-1,-1,-1
6,2,2.782,795.506,385.933,279.197,0.999,-1,-1,-1
6,0,852.935,567.082,48.219,37.004,0.984,-1,-1,-1
6,1,191.722,569.117,73.245,42.611,0.421,-1,-1,-1
6,4,13.502,562.716,37.919,72.820,0.210,-1,-1,-1
6,11,3.010,561.547,38.050,59.022,0.120,-1,-1,-1
6,7,4.927,583.614,45.846,54.940,0.084,-1,-1,-1
6,7,191.164,568.820,74.543,42.702,0.078,-1,-1,-1
6,6,4.494,577.540,43.755,56.800,0.060,-1,-1,-1
6,3,191.140,568.007,73.784,43.142,0.050,-1,-1,-1
6,12,0.000,635.639,448.805,430.442,0.042,-1,-1,-1
6,9,13.066,562.441,38.616,70.466,0.018,-1,-1,-1
6,9,194.970,566.528,67.818,44.591,0.013,-1,-1,-1
7,0,0.000,662.799,335.132,232.265,0.999,-1,-1,-1
7,1,105.100,573.343,57.594,49.596,0.740,-1,-1,-1
7,10,0.068,912.290,31.085,88.542,0.625,-1,-1,-1
7,7,124.148,567.649,70.448,44.893,0.210,-1,-1,-1
7,2,10.650,987.922,178.384,89.976,0.084,-1,-1,-1
7,10,1259.995,574.247,48.181,68.565,0.063,-1,-1,-1
