1,0,1606.151,651.231,49.763,92.591,0.990,-1,-1,-1
1,1,1596.683,691.892,55.059,55.208,0.129,-1,-1,-1
1,2,1612.293,648.815,42.589,76.407,0.027,-1,-1,-1
2,0,1796.089,646.524,41.374,95.744,0.999,-1,-1,-1
2,1,1793.984,684.523,46.486,60.210,0.124,-1,-1,-1
3,0,1670.826,648.438,44.109,93.327,0.997,-1,-1,-1
3,1,1661.278,682.457,50.457,60.750,0.035,-1,-1,-1
4,0,1214.433,552.720,25.811,49.092,0.162,-1,-1,-1
4,3,271.751,496.062,74.043,42.412,0.117,-1,-1,-1
4,4,464.631,493.476,55.874,43.861,0.024,-1,-1,-1
4,5,243.198,496.852,68.184,45.451,0.021,-1,-1,-1
4,6,1674.331,525.127,39.691,58.717,0.011,-1,-1,-1
5,2,1471.469,650.474,50.122,96.532,0.993,-1,-1,-1
5,1,1467.640,682.471,44.817,70.063,0.208,-1,-1,-1
5,2,1479.370,647.176,44.232,75.409,0.030,-1,-1,-1
5,0,1228.740,547.976,23.596,52.092,0.013,-1,-1,-1
6,2,1574.986,653.193,39.207,87.914,0.992,-1,-1,-1
6,1,1566.026,690.443,58.106,54.597,0.062,-1,-1,-1
7,2,1733.146,644.034,44.163,98.886,0.990,-1,-1,-1
7,1,1724.790,690.109,54.154,52.109,0.220,-1,-1,-1
8,2,1764.963,642.701,46.238,100.441,0.997,-1,-1,-1
8,0,1227.368,549.266,25.237,51.134,0.011,-1,-1,-1
8,1,1756.936,680.333,45.408,66.034,0.010,-1,-1,-1
9,2,1639.221,644.093,43.782,99.938,0.999,-1,-1,-1
9,1,1639.728,681.712,40.032,61.281,0.062,-1,-1,-1
10,2,1697.449,651.037,48.025,84.265,0.967,-1,-1,-1
10,1,1684.216,691.481,67.131,52.755,0.517,-1,-1,-1
11,2,1508.608,651.979,40.781,82.581,0.992,-1,-1,-1
11,1,1507.170,687.673,50.620,62.142,0.050,-1,-1,-1
11,0,1228.156,548.223,25.203,51.834,0.010,-1,-1,-1
12,2,1898.799,609.561,21.166,97.124,0.159,-1,-1,-1
12,1,1878.883,663.725,41.117,59.402,0.013,-1,-1,-1
13,2,1848.378,644.576,45.063,92.537,0.995,-1,-1,-1
13,1,1842.043,691.222,65.782,47.917,0.670,-1,-1,-1
13,7,1850.475,659.246,46.678,72.989,0.018,-1,-1,-1
14,2,1441.005,653.588,35.464,94.987,0.993,-1,-1,-1
14,1,1399.066,700.620,103.991,55.881,0.062,-1,-1,-1
14,8,1398.999,677.356,85.730,65.842,0.012,-1,-1,-1
15,0,1213.124,549.847,23.673,48.769,0.073,-1,-1,-1
15,4,462.319,494.200,59.619,43.680,0.053,-1,-1,-1
15,5,243.312,498.271,67.632,44.970,0.038,-1,-1,-1
15,6,1674.597,524.228,38.984,58.839,0.015,-1,-1,-1
16,2,1876.606,642.154,42.179,105.676,0.984,-1,-1,-1
16,0,1218.757,550.397,29.064,47.325,0.503,-1,-1,-1
16,1,1861.470,673.693,54.997,70.243,0.032,-1,-1,-1
16,7,1877.061,642.722,41.885,82.803,0.013,-1,-1,-1
16,8,1869.396,643.690,49.619,73.297,0.011,-1,-1,-1
17,2,1814.453,643.282,50.071,96.607,0.998,-1,-1,-1
17,1,1806.661,690.711,67.849,51.486,0.021,-1,-1,-1
18,2,1537.222,648.191,49.725,86.809,0.986,-1,-1,-1
18,1,1529.833,690.391,59.492,58.678,0.183,-1,-1,-1
