1,0,1683.281,560.991,48.085,99.855,0.999,-1,-1,-1
1,1,548.718,577.879,50.375,107.219,0.978,-1,-1,-1
1,2,1594.474,575.740,23.657,61.547,0.529,-1,-1,-1
1,3,1845.016,564.261,41.730,103.563,0.200,-1,-1,-1
1,4,1890.785,567.949,29.103,85.238,0.023,-1,-1,-1
2,0,1392.741,556.370,25.163,59.810,0.713,-1,-1,-1
2,5,863.252,566.335,80.741,36.467,0.409,-1,-1,-1
2,1,0.821,562.197,22.160,93.490,0.211,-1,-1,-1
2,2,1449.371,559.739,26.221,61.347,0.197,-1,-1,-1
2,4,1861.984,653.943,57.384,159.030,0.158,-1,-1,-1
2,6,0.000,578.567,22.539,90.819,0.020,-1,-1,-1
2,7,0.268,575.381,21.284,93.248,0.019,-1,-1,-1
3,3,420.584,578.680,57.677,140.194,0.999,-1,-1,-1
3,0,1837.551,564.038,53.539,112.965,0.999,-1,-1,-1
3,4,1554.860,566.571,185.676,52.484,0.991,-1,-1,-1
3,2,1660.819,606.042,33.656,53.790,0.905,-1,-1,-1
3,8,420.709,574.841,69.896,151.962,0.031,-1,-1,-1
3,9,1558.581,559.144,181.014,60.107,0.010,-1,-1,-1
4,0,1419.549,555.432,28.825,66.806,0.942,-1,-1,-1
4,5,839.667,566.058,87.642,36.969,0.450,-1,-1,-1
4,2,1457.491,562.281,25.525,66.024,0.309,-1,-1,-1
4,10,0.071,1046.688,29.802,33.312,0.121,-1,-1,-1
4,3,97.117,730.424,37.883,102.806,0.061,-1,-1,-1
4,11,0.040,1046.704,29.940,33.175,0.024,-1,-1,-1
5,8,365.305,586.015,71.100,147.306,1.000,-1,-1,-1
5,4,1602.776,566.480,213.676,56.356,0.983,-1,-1,-1
5,2,1683.226,605.061,30.318,56.914,0.855,-1,-1,-1
5,3,1897.611,570.458,22.091,121.706,0.130,-1,-1,-1
6,0,1636.442,560.312,40.566,93.072,0.998,-1,-1,-1
6,8,592.690,576.603,31.924,83.303,0.982,-1,-1,-1
6,2,1568.732,580.843,28.323,58.109,0.586,-1,-1,-1
6,4,1358.271,562.636,71.688,41.497,0.012,-1,-1,-1
7,8,243.868,590.058,76.773,164.817,1.000,-1,-1,-1
7,2,1738.341,606.745,38.140,62.198,0.957,-1,-1,-1
7,4,1741.478,564.245,178.522,60.487,0.725,-1,-1,-1
7,12,1637.494,559.441,29.480,46.948,0.081,-1,-1,-1
7,9,1742.396,557.859,177.312,65.698,0.036,-1,-1,-1
8,0,1732.975,564.275,42.473,102.641,0.999,-1,-1,-1
8,8,506.100,579.745,55.351,118.389,0.996,-1,-1,-1
