1,0,248.251,604.311,64.646,179.620,0.998,-1,-1,-1
1,1,72.463,474.474,293.933,203.684,0.998,-1,-1,-1
1,2,495.392,682.422,51.768,113.875,0.993,-1,-1,-1
1,3,356.238,564.086,139.719,97.378,0.983,-1,-1,-1
1,4,361.885,553.215,136.006,108.375,0.150,-1,-1,-1
1,5,247.789,616.240,38.334,128.552,0.137,-1,-1,-1
1,6,244.762,606.451,29.767,95.687,0.024,-1,-1,-1
1,7,481.151,627.320,64.579,175.739,0.024,-1,-1,-1
1,8,81.775,468.706,267.329,248.398,0.016,-1,-1,-1
1,9,272.446,617.665,49.406,136.323,0.012,-1,-1,-1
2,3,511.136,598.878,227.058,150.456,1.000,-1,-1,-1
2,1,90.325,436.093,524.254,316.465,0.818,-1,-1,-1
2,2,1146.018,552.091,42.171,49.908,0.056,-1,-1,-1
3,8,4.694,475.348,240.531,193.154,0.999,-1,-1,-1
3,0,262.750,598.996,64.697,149.489,0.998,-1,-1,-1
3,7,463.188,659.308,31.982,88.284,0.990,-1,-1,-1
3,3,277.361,564.905,110.823,89.803,0.863,-1,-1,-1
3,10,271.628,566.221,40.871,76.266,0.079,-1,-1,-1
3,4,277.469,562.580,110.766,97.621,0.025,-1,-1,-1
4,8,168.443,451.213,327.936,230.204,1.000,-1,-1,-1
4,7,444.764,749.448,69.954,162.936,1.000,-1,-1,-1
4,0,0.543,616.496,114.919,260.851,1.000,-1,-1,-1
4,3,461.859,566.659,160.894,107.690,0.996,-1,-1,-1
5,3,476.221,561.155,159.000,120.880,1.000,-1,-1,-1
5,8,183.270,457.038,333.659,228.835,1.000,-1,-1,-1
5,7,411.675,775.781,70.545,183.120,0.999,-1,-1,-1
5,10,1.209,840.274,31.855,84.575,0.015,-1,-1,-1
5,11,0.671,860.028,42.909,67.788,0.010,-1,-1,-1
6,0,89.015,595.232,74.694,127.561,1.000,-1,-1,-1
6,7,216.653,645.899,29.431,74.437,0.979,-1,-1,-1
7,0,185.630,618.011,96.720,178.449,1.000,-1,-1,-1
7,8,100.285,465.133,304.111,215.166,0.999,-1,-1,-1
7,7,488.936,695.016,63.916,131.980,0.998,-1,-1,-1
7,3,402.047,564.140,135.688,96.855,0.981,-1,-1,-1
7,4,401.914,558.619,135.732,103.780,0.014,-1,-1,-1
8,3,539.300,598.119,192.349,132.654,1.000,-1,-1,-1
8,8,125.683,436.155,489.071,296.586,0.994,-1,-1,-1
8,4,650.826,564.496,56.951,69.542,0.075,-1,-1,-1
8,2,1602.764,495.400,63.088,59.271,0.035,-1,-1,-1
8,7,981.640,505.269,27.470,59.765,0.030,-1,-1,-1
8,12,7.874,528.743,52.229,52.432,0.010,-1,-1,-1
9,1,146.489,454.471,318.541,223.227,1.000,-1,-1,-1
9,0,477.173,723.357,52.818,164.137,1.000,-1,-1,-1
9,0,54.168,614.451,109.798,237.803,1.000,-1,-1,-1
9,3,445.837,565.087,151.906,103.377,0.999,-1,-1,-1
10,0,130.003,617.532,111.829,208.088,1.000,-1,-1,-1
10,1,125.227,461.190,319.499,212.955,0.999,-1,-1,-1
10,3,421.636,560.119,147.860,104.489,0.963,-1,-1,-1
10,4,431.557,552.842,140.988,112.662,0.044,-1,-1,-1
11,0,249.780,604.442,93.814,159.486,1.000,-1,-1,-1
11,1,23.491,472.334,277.807,202.109,0.999,-1,-1,-1
11,3,307.681,560.825,138.464,94.917,0.905,-1,-1,-1
12,1,0.000,480.248,163.278,185.723,1.000,-1,-1,-1
12,0,250.021,593.193,63.014,143.425,0.998,-1,-1,-1
12,3,175.366,565.118,140.206,95.000,0.998,-1,-1,-1
13,0,207.795,588.654,73.639,137.985,1.000,-1,-1,-1
13,1,0.460,481.883,67.346,180.988,0.999,-1,-1,-1
13,3,88.665,565.164,149.519,93.905,0.994,-1,-1,-1
13,4,85.303,566.604,145.247,94.300,0.012,-1,-1,-1
14,8,205.090,453.328,395.674,263.541,1.000,-1,-1,-1
14,3,547.806,581.591,162.511,120.980,1.000,-1,-1,-1
14,0,184.508,929.954,109.703,149.009,0.994,-1,-1,-1
14,13,679.822,566.578,56.978,94.996,0.020,-1,-1,-1
14,7,201.909,926.637,72.235,93.507,0.015,-1,-1,-1
14,10,176.152,940.145,121.436,137.344,0.014,-1,-1,-1
14,1,678.886,562.854,55.939,96.953,0.010,-1,-1,-1
15,0,288.781,854.401,105.117,224.759,1.000,-1,-1,-1
15,3,518.838,579.255,164.572,117.350,1.000,-1,-1,-1
15,8,200.582,454.035,358.257,251.236,1.000,-1,-1,-1
15,1,653.196,567.336,59.156,84.646,0.029,-1,-1,-1
16,8,191.277,443.423,417.433,275.611,1.000,-1,-1,-1
16,3,547.083,586.452,174.171,131.592,0.999,-1,-1,-1
