1,0,668.695,500.365,122.316,89.984,0.993,-1,-1,-1
1,1,639.086,534.216,42.184,41.934,0.045,-1,-1,-1
1,2,662.479,503.266,128.476,84.552,0.012,-1,-1,-1
2,0,669.241,499.917,121.061,89.725,0.994,-1,-1,-1
2,1,641.929,535.807,40.377,39.588,0.025,-1,-1,-1
3,0,672.399,500.981,116.741,88.106,0.996,-1,-1,-1
3,1,806.842,524.379,62.086,44.465,0.047,-1,-1,-1
4,0,670.246,501.517,119.705,87.874,0.992,-1,-1,-1
4,1,805.897,523.981,63.860,41.515,0.038,-1,-1,-1
4,2,662.686,504.618,128.987,81.751,0.018,-1,-1,-1
5,0,671.401,501.284,117.595,87.161,0.993,-1,-1,-1
5,1,805.369,523.075,59.917,42.397,0.033,-1,-1,-1
5,2,668.000,501.677,122.372,86.213,0.010,-1,-1,-1
6,0,671.210,501.403,116.982,87.629,0.995,-1,-1,-1
6,1,805.404,524.064,62.600,43.064,0.027,-1,-1,-1
6,2,668.521,501.616,122.513,85.755,0.010,-1,-1,-1
7,0,672.724,500.780,116.883,88.661,0.996,-1,-1,-1
7,1,806.617,523.621,62.091,42.263,0.020,-1,-1,-1
7,2,668.249,501.611,123.382,86.140,0.010,-1,-1,-1
8,0,671.039,500.873,119.540,88.983,0.994,-1,-1,-1
8,2,662.403,504.314,130.497,82.533,0.024,-1,-1,-1
8,1,804.364,523.054,66.178,39.619,0.015,-1,-1,-1
9,0,670.905,499.874,119.515,88.320,0.992,-1,-1,-1
9,2,665.181,503.104,128.153,84.369,0.011,-1,-1,-1
10,0,672.698,500.952,116.809,88.605,0.995,-1,-1,-1
10,1,805.982,524.578,62.018,41.184,0.042,-1,-1,-1
11,0,671.670,501.353,119.083,87.055,0.994,-1,-1,-1
11,2,665.019,504.088,129.974,82.823,0.019,-1,-1,-1
12,0,670.781,501.191,118.158,87.038,0.994,-1,-1,-1
12,1,805.946,524.004,63.210,42.695,0.039,-1,-1,-1
13,0,671.266,501.042,119.711,87.716,0.990,-1,-1,-1
13,2,663.200,504.618,130.213,82.033,0.023,-1,-1,-1
14,0,672.201,500.846,118.685,87.599,0.989,-1,-1,-1
14,1,806.133,524.779,61.785,41.703,0.034,-1,-1,-1
14,2,667.540,502.771,125.840,87.540,0.012,-1,-1,-1
15,0,672.282,500.526,116.003,89.177,0.993,-1,-1,-1
15,1,636.828,522.624,43.400,50.811,0.505,-1,-1,-1
15,2,668.435,501.058,121.898,86.320,0.016,-1,-1,-1
16,0,672.522,500.837,115.677,88.489,0.995,-1,-1,-1
16,1,805.500,523.275,60.622,44.014,0.038,-1,-1,-1
16,2,668.360,501.515,122.250,86.316,0.011,-1,-1,-1
17,0,663.261,500.884,126.504,87.349,0.995,-1,-1,-1
17,2,661.716,504.513,132.054,82.078,0.024,-1,-1,-1
18,0,671.370,501.091,119.037,87.375,0.990,-1,-1,-1
